Time,Date,Drinker,BarID,Bar
16:18:08,7/16/2015,Benedict Bray,474140-4315,M&BZ
9:41:05,7/13/2016,Ruby Nash,474140-4315,M&BZ
5:45:10,10/8/2018,Owen Lott,474140-4315,M&BZ
11:52:41,12/10/2018,Damon Bowen,474140-4315,M&BZ
17:48:38,6/1/2015,Rhona Cote,474140-4315,M&BZ
21:37:39,1/19/2016,Rose Webster,474140-4315,M&BZ
11:03:21,6/26/2018,Angelica Russell,474140-4315,M&BZ
16:06:29,3/10/2017,Shafira Kane,474140-4315,M&BZ
21:37:20,9/22/2017,Troy Beach,474140-4315,M&BZ
8:54:06,11/21/2018,Paula Tanner,474140-4315,M&BZ
16:08:39,11/23/2016,Luke Rasmussen,474140-4315,M&BZ
8:53:28,7/16/2018,Mark Meadows,474140-4315,M&BZ
17:04:32,8/3/2016,Xena Willis,474140-4315,M&BZ
16:56:28,2/5/2016,Yeo Acosta,474140-4315,M&BZ
19:12:58,10/19/2016,Steven Mcmahon,474140-4315,M&BZ
16:42:09,8/21/2017,Willow Mcdaniel,474140-4315,M&BZ
15:15:13,3/28/2018,Pascale Woodard,474140-4315,M&BZ
18:26:52,2/11/2016,Abel Pollard,474140-4315,M&BZ
16:03:32,11/13/2017,Forrest Winters,474140-4315,M&BZ
9:27:50,12/7/2017,Neil Lindsey,474140-4315,M&BZ
6:33:11,2/8/2018,Owen Lott,474140-4315,M&BZ
17:17:21,9/29/2016,Jerome Parker,474140-4315,M&BZ
9:33:49,9/11/2018,Carlos Diaz,474140-4315,M&BZ
4:25:01,6/8/2017,Simone Brady,474140-4315,M&BZ
10:34:15,10/25/2018,Deborah Dodson,474140-4315,M&BZ
16:58:13,1/4/2018,Dante Avila,474140-4315,M&BZ
6:41:47,7/29/2015,Kathleen Sanders,474140-4315,M&BZ
17:35:04,1/3/2018,Zephania Curtis,474140-4315,M&BZ
9:53:44,11/21/2016,Callum Conrad,474140-4315,M&BZ
15:46:01,9/4/2015,Henry Cash,474140-4315,M&BZ
12:37:39,12/6/2018,Tanner Casey,474140-4315,M&BZ
4:06:34,9/6/2018,Ila Boone,474140-4315,M&BZ
19:58:24,3/6/2015,Garrison Whitney,474140-4315,M&BZ
15:13:34,3/1/2016,Leila Thomas,474140-4315,M&BZ
10:39:12,3/4/2016,Althea Vance,474140-4315,M&BZ
15:47:05,11/13/2017,Zelda Bonner,474140-4315,M&BZ
14:20:25,6/18/2015,Lenore Clements,474140-4315,M&BZ
16:50:31,7/14/2017,Ryder Weiss,474140-4315,M&BZ
7:08:54,8/22/2017,Fallon Jones,474140-4315,M&BZ
7:18:25,3/16/2018,Rhona Cote,474140-4315,M&BZ
15:06:18,7/20/2017,Nathan Newton,474140-4315,M&BZ
14:38:31,2/22/2016,Erich Daugherty,474140-4315,M&BZ
10:04:23,12/27/2016,Philip Knowles,474140-4315,M&BZ
7:11:13,2/16/2018,Flavia Cantrell,474140-4315,M&BZ
20:04:56,10/26/2017,Garrison Whitney,474140-4315,M&BZ
6:23:10,1/10/2017,Fallon Jones,474140-4315,M&BZ
21:42:30,6/29/2017,Nathan Newton,474140-4315,M&BZ
20:32:16,2/25/2016,Wyatt Velasquez,474140-4315,M&BZ
4:11:39,4/13/2017,Astra Barton,474140-4315,M&BZ
16:30:31,12/25/2017,Yoshio Glass,474140-4315,M&BZ
6:36:07,11/6/2017,Shafira Kane,474140-4315,M&BZ
16:04:25,2/24/2015,Paula Tanner,474140-4315,M&BZ
5:44:14,11/14/2018,Hilda Velasquez,474140-4315,M&BZ
10:21:46,10/13/2016,Wyatt Velasquez,474140-4315,M&BZ
18:11:36,7/21/2016,Dante Avila,474140-4315,M&BZ
16:54:36,6/7/2017,Wyatt Velasquez,474140-4315,M&BZ
7:16:26,11/23/2018,Zephania Curtis,474140-4315,M&BZ
21:22:21,9/19/2016,Haley Franco,474140-4315,M&BZ
20:39:16,5/13/2015,Carlos Diaz,474140-4315,M&BZ
21:14:56,6/24/2015,Hilda Velasquez,474140-4315,M&BZ
16:56:37,4/13/2017,Ruby Nash,474140-4315,M&BZ
12:17:25,3/16/2016,Tamara Tillman,474140-4315,M&BZ
12:53:42,5/21/2015,Wyatt Velasquez,474140-4315,M&BZ
21:52:25,4/3/2015,Nomlanga Estrada,474140-4315,M&BZ
14:51:51,10/1/2018,Garrison Whitney,474140-4315,M&BZ
15:11:55,1/7/2016,Noel Reese,285412-1965,Podozritelnye Litsa Bar
14:52:16,12/8/2015,Alan Slater,285412-1965,Podozritelnye Litsa Bar
12:35:36,10/7/2015,Cruz Acevedo,285412-1965,Podozritelnye Litsa Bar
16:50:25,3/14/2017,Adele Tillman,285412-1965,Podozritelnye Litsa Bar
13:39:43,8/24/2015,Holmes Griffith,285412-1965,Podozritelnye Litsa Bar
16:54:06,10/8/2018,Frances Rosa,285412-1965,Podozritelnye Litsa Bar
9:05:17,3/30/2015,Shana Adkins,285412-1965,Podozritelnye Litsa Bar
16:45:12,5/16/2017,Barrett Wooten,285412-1965,Podozritelnye Litsa Bar
12:11:34,11/30/2016,Heidi Crane,285412-1965,Podozritelnye Litsa Bar
7:33:53,9/20/2018,Isabelle Hammond,285412-1965,Podozritelnye Litsa Bar
17:19:52,9/26/2017,Frances Rosa,285412-1965,Podozritelnye Litsa Bar
14:35:40,2/28/2017,Uriah Faulkner,285412-1965,Podozritelnye Litsa Bar
6:32:18,12/9/2015,Ciaran Bell,285412-1965,Podozritelnye Litsa Bar
9:24:32,7/13/2016,Melvin Pruitt,285412-1965,Podozritelnye Litsa Bar
11:17:22,2/28/2017,Raja Branch,285412-1965,Podozritelnye Litsa Bar
16:48:59,10/28/2016,Demetria Randall,285412-1965,Podozritelnye Litsa Bar
5:49:52,7/20/2017,Vielka Travis,285412-1965,Podozritelnye Litsa Bar
12:37:00,3/24/2016,Isadora Jimenez,285412-1965,Podozritelnye Litsa Bar
17:46:39,11/14/2016,Vielka Travis,285412-1965,Podozritelnye Litsa Bar
16:37:27,1/8/2016,Skyler Vega,285412-1965,Podozritelnye Litsa Bar
13:55:17,10/24/2018,Alfreda Ramirez,285412-1965,Podozritelnye Litsa Bar
6:38:19,1/20/2015,Larissa Mccullough,285412-1965,Podozritelnye Litsa Bar
11:10:21,10/26/2017,Akeem Dillard,285412-1965,Podozritelnye Litsa Bar
5:35:35,1/15/2018,Veronica Townsend,285412-1965,Podozritelnye Litsa Bar
11:05:26,7/27/2017,Abraham Watson,285412-1965,Podozritelnye Litsa Bar
6:10:34,4/16/2015,Suki Vasquez,285412-1965,Podozritelnye Litsa Bar
15:33:33,10/2/2017,Nathaniel Gates,285412-1965,Podozritelnye Litsa Bar
7:23:12,1/17/2017,Bevis Kirby,285412-1965,Podozritelnye Litsa Bar
9:24:00,1/6/2015,Martena Pruitt,285412-1965,Podozritelnye Litsa Bar
16:03:02,5/6/2016,Kellie Lynch,285412-1965,Podozritelnye Litsa Bar
9:06:33,9/5/2016,Ciaran Bell,285412-1965,Podozritelnye Litsa Bar
13:48:48,3/27/2017,Abraham Watson,285412-1965,Podozritelnye Litsa Bar
8:17:25,8/22/2016,Hilel Booker,285412-1965,Podozritelnye Litsa Bar
17:38:56,10/16/2017,Ciaran Bell,285412-1965,Podozritelnye Litsa Bar
11:32:49,3/17/2016,Ciaran Bell,285412-1965,Podozritelnye Litsa Bar
7:22:25,6/25/2018,Melvin Pruitt,285412-1965,Podozritelnye Litsa Bar
10:28:17,9/25/2015,Shaine Richardson,285412-1965,Podozritelnye Litsa Bar
5:30:58,7/14/2016,Isabelle Hammond,285412-1965,Podozritelnye Litsa Bar
12:59:10,8/25/2015,Noel Reese,285412-1965,Podozritelnye Litsa Bar
6:58:50,5/25/2017,Thomas Stanton,285412-1965,Podozritelnye Litsa Bar
13:28:31,1/19/2016,Vielka Travis,285412-1965,Podozritelnye Litsa Bar
5:53:33,6/12/2018,Uta Bass,285412-1965,Podozritelnye Litsa Bar
14:16:04,8/30/2016,Uriah Faulkner,285412-1965,Podozritelnye Litsa Bar
8:21:58,7/27/2017,Martena Pruitt,285412-1965,Podozritelnye Litsa Bar
16:25:39,9/14/2018,Dominic Fowler,285412-1965,Podozritelnye Litsa Bar
6:23:09,10/30/2017,Charles Villarreal,285412-1965,Podozritelnye Litsa Bar
6:40:16,12/18/2018,Raja Branch,285412-1965,Podozritelnye Litsa Bar
11:57:48,7/1/2016,Charles Villarreal,285412-1965,Podozritelnye Litsa Bar
8:56:37,5/5/2016,Darryl Jarvis,285412-1965,Podozritelnye Litsa Bar
14:21:34,10/3/2017,Griffin Edwards,285412-1965,Podozritelnye Litsa Bar
17:34:57,1/13/2015,Nomlanga Burnett,285412-1965,Podozritelnye Litsa Bar
14:16:22,7/30/2018,Uta Bass,285412-1965,Podozritelnye Litsa Bar
6:33:48,7/6/2015,Alfreda Ramirez,285412-1965,Podozritelnye Litsa Bar
15:32:22,9/6/2016,Alan Slater,285412-1965,Podozritelnye Litsa Bar
8:46:11,9/27/2016,Noah Wilder,285412-1965,Podozritelnye Litsa Bar
17:06:52,6/21/2016,Nash Morgan,285412-1965,Podozritelnye Litsa Bar
14:40:56,3/18/2016,Raven Porter,285412-1965,Podozritelnye Litsa Bar
8:17:27,11/20/2018,Dominic Fowler,285412-1965,Podozritelnye Litsa Bar
15:28:48,9/21/2016,Alan Slater,285412-1965,Podozritelnye Litsa Bar
6:36:06,10/10/2017,Uriah Faulkner,285412-1965,Podozritelnye Litsa Bar
7:20:30,3/7/2018,Fatima Pacheco,285412-1965,Podozritelnye Litsa Bar
15:12:50,5/21/2018,Felicia Callahan,285412-1965,Podozritelnye Litsa Bar
16:04:33,4/27/2016,Vielka Travis,285412-1965,Podozritelnye Litsa Bar
5:01:23,3/31/2017,Brianna Deleon,285412-1965,Podozritelnye Litsa Bar
11:28:35,4/25/2017,Cruz Acevedo,285412-1965,Podozritelnye Litsa Bar
10:21:53,1/8/2018,Alan Slater,285412-1965,Podozritelnye Litsa Bar
8:28:39,10/24/2017,Hilel Booker,285412-1965,Podozritelnye Litsa Bar
12:03:13,7/2/2018,Nell Mccoy,285412-1965,Podozritelnye Litsa Bar
7:55:45,4/18/2016,Ferdinand Solis,285412-1965,Podozritelnye Litsa Bar
12:20:10,2/5/2016,Cecilia Larson,285412-1965,Podozritelnye Litsa Bar
14:33:20,2/2/2015,Moses Chandler,285412-1965,Podozritelnye Litsa Bar
13:14:47,5/30/2016,Emery Ryan,285412-1965,Podozritelnye Litsa Bar
11:11:49,4/20/2018,Emerald Buck,285412-1965,Podozritelnye Litsa Bar
17:51:17,5/14/2015,Raven Porter,285412-1965,Podozritelnye Litsa Bar
5:18:24,11/14/2018,Diana Curry,285412-1965,Podozritelnye Litsa Bar
11:11:51,1/13/2017,Noelle Hanson,285412-1965,Podozritelnye Litsa Bar
13:07:08,3/3/2016,Martena Pruitt,285412-1965,Podozritelnye Litsa Bar
6:28:16,8/13/2018,Uriah Faulkner,285412-1965,Podozritelnye Litsa Bar
16:50:08,8/8/2016,Darryl Jarvis,285412-1965,Podozritelnye Litsa Bar
15:09:50,5/9/2017,Alfreda Ramirez,285412-1965,Podozritelnye Litsa Bar
6:13:01,8/23/2016,Adele Tillman,285412-1965,Podozritelnye Litsa Bar
10:20:07,1/16/2017,Noelle Hanson,285412-1965,Podozritelnye Litsa Bar
11:10:51,7/26/2016,Abraham Watson,285412-1965,Podozritelnye Litsa Bar
7:10:36,6/28/2016,Brianna Deleon,285412-1965,Podozritelnye Litsa Bar
15:44:27,1/12/2015,Emerald Buck,285412-1965,Podozritelnye Litsa Bar
6:24:29,5/24/2018,Yardley Mccullough,285412-1965,Podozritelnye Litsa Bar
11:19:13,8/23/2016,Shana Lowery,285412-1965,Podozritelnye Litsa Bar
15:27:30,9/18/2015,Noel Reese,285412-1965,Podozritelnye Litsa Bar
5:08:45,8/31/2017,Jerome Rios,285412-1965,Podozritelnye Litsa Bar
7:10:13,7/13/2015,Adena Stevenson,285412-1965,Podozritelnye Litsa Bar
11:53:57,6/7/2017,Shana Lowery,285412-1965,Podozritelnye Litsa Bar
5:52:47,10/12/2018,Heidi Crane,285412-1965,Podozritelnye Litsa Bar
13:43:47,12/15/2015,McKenzie Griffin,285412-1965,Podozritelnye Litsa Bar
16:49:47,7/24/2015,Melvin Pruitt,285412-1965,Podozritelnye Litsa Bar
16:23:24,12/4/2018,Alden Greer,285412-1965,Podozritelnye Litsa Bar
11:30:57,4/10/2017,Isabelle Hammond,285412-1965,Podozritelnye Litsa Bar
9:14:14,1/22/2018,Driscoll Marquez,285412-1965,Podozritelnye Litsa Bar
14:59:33,3/16/2016,Cullen Craig,637478-3600,LOS CHORROS RESTAURANT
6:53:00,6/15/2015,Tucker Harris,637478-3600,LOS CHORROS RESTAURANT
15:00:30,2/3/2015,Victoria Dickson,637478-3600,LOS CHORROS RESTAURANT
5:32:19,2/2/2015,Palmer Owens,637478-3600,LOS CHORROS RESTAURANT
11:09:09,1/20/2016,Liberty Bolton,637478-3600,LOS CHORROS RESTAURANT
6:53:14,9/9/2016,Burke Anthony,637478-3600,LOS CHORROS RESTAURANT
15:09:38,5/28/2018,Connor Trujillo,637478-3600,LOS CHORROS RESTAURANT
12:44:27,5/28/2018,Bradley Rosales,637478-3600,LOS CHORROS RESTAURANT
8:21:34,8/8/2017,Hedy Carlson,637478-3600,LOS CHORROS RESTAURANT
6:33:56,7/17/2018,Josiah Wise,637478-3600,LOS CHORROS RESTAURANT
10:14:40,11/28/2017,Kennan Valentine,637478-3600,LOS CHORROS RESTAURANT
5:18:09,7/8/2016,Sybil Romero,637478-3600,LOS CHORROS RESTAURANT
11:07:39,11/5/2018,Neville White,637478-3600,LOS CHORROS RESTAURANT
9:31:19,3/13/2015,Megan Gonzalez,637478-3600,LOS CHORROS RESTAURANT
13:46:20,2/22/2017,Quentin Valenzuela,637478-3600,LOS CHORROS RESTAURANT
16:29:30,2/22/2018,Audrey Munoz,637478-3600,LOS CHORROS RESTAURANT
8:57:25,5/22/2017,Yvette Combs,637478-3600,LOS CHORROS RESTAURANT
10:10:34,11/10/2016,Keaton Day,637478-3600,LOS CHORROS RESTAURANT
5:23:13,12/29/2015,Cullen Craig,637478-3600,LOS CHORROS RESTAURANT
15:02:04,2/2/2018,Connor Trujillo,637478-3600,LOS CHORROS RESTAURANT
5:49:55,10/22/2018,Darryl Camacho,637478-3600,LOS CHORROS RESTAURANT
7:30:41,4/13/2017,Scarlett Marshall,637478-3600,LOS CHORROS RESTAURANT
8:16:02,6/16/2017,Carol Odom,637478-3600,LOS CHORROS RESTAURANT
5:22:14,6/5/2017,Lisandra Rice,637478-3600,LOS CHORROS RESTAURANT
5:29:03,12/23/2015,Chaim Gardner,637478-3600,LOS CHORROS RESTAURANT
15:29:45,7/19/2017,Yoshio Hale,637478-3600,LOS CHORROS RESTAURANT
9:40:34,9/27/2017,Karina Montgomery,637478-3600,LOS CHORROS RESTAURANT
13:02:32,6/5/2015,Baker Andrews,637478-3600,LOS CHORROS RESTAURANT
10:08:01,12/31/2018,Lisandra Rice,637478-3600,LOS CHORROS RESTAURANT
6:33:29,12/22/2017,Bradley Rosales,637478-3600,LOS CHORROS RESTAURANT
12:14:35,9/18/2015,Quail Manning,637478-3600,LOS CHORROS RESTAURANT
15:43:07,4/17/2017,Yvette Combs,637478-3600,LOS CHORROS RESTAURANT
13:13:07,8/27/2018,Blair Rowland,637478-3600,LOS CHORROS RESTAURANT
16:26:45,4/2/2015,Fiona Herman,637478-3600,LOS CHORROS RESTAURANT
14:01:09,4/11/2018,Neville White,637478-3600,LOS CHORROS RESTAURANT
11:14:42,9/10/2015,Karina Montgomery,637478-3600,LOS CHORROS RESTAURANT
16:52:34,8/1/2016,Josiah Wise,637478-3600,LOS CHORROS RESTAURANT
8:13:02,8/24/2017,Herman Boyd,637478-3600,LOS CHORROS RESTAURANT
10:21:30,3/16/2018,Evangeline Hale,637478-3600,LOS CHORROS RESTAURANT
9:08:16,3/23/2018,Timothy West,637478-3600,LOS CHORROS RESTAURANT
9:17:14,7/14/2016,Carol Odom,637478-3600,LOS CHORROS RESTAURANT
16:37:23,11/27/2018,Karina Montgomery,637478-3600,LOS CHORROS RESTAURANT
14:26:04,4/17/2015,Alexa Graves,637478-3600,LOS CHORROS RESTAURANT
5:40:23,10/12/2018,Samson Hunter,637478-3600,LOS CHORROS RESTAURANT
8:32:11,6/17/2016,Alexa Graves,637478-3600,LOS CHORROS RESTAURANT
7:56:49,11/6/2018,Keaton Day,637478-3600,LOS CHORROS RESTAURANT
11:50:49,8/18/2015,Madonna Lloyd,637478-3600,LOS CHORROS RESTAURANT
10:21:24,5/24/2016,Britanni Newman,637478-3600,LOS CHORROS RESTAURANT
11:45:11,1/16/2015,Kalia Leblanc,637478-3600,LOS CHORROS RESTAURANT
6:27:35,5/2/2018,Darryl Camacho,637478-3600,LOS CHORROS RESTAURANT
6:44:43,4/26/2016,Darryl Camacho,637478-3600,LOS CHORROS RESTAURANT
15:39:09,5/23/2017,Lara Henderson,637478-3600,LOS CHORROS RESTAURANT
8:41:38,7/22/2016,Lara Henderson,637478-3600,LOS CHORROS RESTAURANT
5:28:35,11/29/2016,Blossom Hancock,637478-3600,LOS CHORROS RESTAURANT
15:40:09,4/6/2015,Hyatt Houston,637478-3600,LOS CHORROS RESTAURANT
14:50:43,7/2/2015,Lisandra Rice,637478-3600,LOS CHORROS RESTAURANT
11:19:14,6/17/2016,Regina Moore,637478-3600,LOS CHORROS RESTAURANT
12:03:52,12/5/2018,Burke Anthony,637478-3600,LOS CHORROS RESTAURANT
9:21:55,6/22/2018,Eagan Hutchinson,637478-3600,LOS CHORROS RESTAURANT
6:20:46,4/10/2015,Ishmael Randolph,637478-3600,LOS CHORROS RESTAURANT
6:28:08,4/11/2017,Carol Odom,637478-3600,LOS CHORROS RESTAURANT
16:52:23,10/8/2015,Teegan James,637478-3600,LOS CHORROS RESTAURANT
8:16:05,3/25/2015,Warren Sargent,637478-3600,LOS CHORROS RESTAURANT
10:44:51,6/7/2016,Cullen Craig,637478-3600,LOS CHORROS RESTAURANT
13:33:20,4/17/2018,Cullen Craig,637478-3600,LOS CHORROS RESTAURANT
13:44:16,8/18/2017,Chloe Knapp,637478-3600,LOS CHORROS RESTAURANT
9:37:28,3/27/2018,Regan Morris,637478-3600,LOS CHORROS RESTAURANT
16:13:05,5/17/2017,Dara Everett,637478-3600,LOS CHORROS RESTAURANT
16:10:42,11/11/2015,Chaim Gardner,637478-3600,LOS CHORROS RESTAURANT
14:32:00,2/22/2017,Tanya Salas,637478-3600,LOS CHORROS RESTAURANT
8:38:37,5/25/2015,Christine Bradley,637478-3600,LOS CHORROS RESTAURANT
11:10:33,1/28/2016,Regina Moore,637478-3600,LOS CHORROS RESTAURANT
7:58:33,7/13/2015,Moses Coleman,637478-3600,LOS CHORROS RESTAURANT
15:40:51,5/13/2015,Regina Moore,637478-3600,LOS CHORROS RESTAURANT
8:39:06,10/5/2015,Blaine Stevens,637478-3600,LOS CHORROS RESTAURANT
11:51:06,2/10/2016,Elliott Sutton,637478-3600,LOS CHORROS RESTAURANT
10:18:22,8/26/2015,Blaine Stevens,637478-3600,LOS CHORROS RESTAURANT
11:57:39,6/19/2017,Keaton Day,637478-3600,LOS CHORROS RESTAURANT
13:54:26,6/1/2016,Yeo Mays,637478-3600,LOS CHORROS RESTAURANT
14:43:27,2/6/2015,Teegan James,637478-3600,LOS CHORROS RESTAURANT
9:46:53,6/22/2018,Heidi Payne,637478-3600,LOS CHORROS RESTAURANT
10:10:00,8/28/2015,Berk Mills,637478-3600,LOS CHORROS RESTAURANT
15:04:52,5/25/2016,Tucker Harris,637478-3600,LOS CHORROS RESTAURANT
11:10:46,7/5/2017,Blair Rowland,637478-3600,LOS CHORROS RESTAURANT
12:26:51,2/15/2017,Alexa Graves,637478-3600,LOS CHORROS RESTAURANT
15:26:33,2/10/2017,Ralph Grant,637478-3600,LOS CHORROS RESTAURANT
14:04:13,5/4/2018,Samson Hunter,637478-3600,LOS CHORROS RESTAURANT
10:55:59,4/22/2016,Fletcher Garza,637478-3600,LOS CHORROS RESTAURANT
9:59:57,9/28/2017,Karina Montgomery,637478-3600,LOS CHORROS RESTAURANT
6:55:15,10/19/2018,Alexa Graves,637478-3600,LOS CHORROS RESTAURANT
8:16:53,5/31/2018,Chloe Knapp,637478-3600,LOS CHORROS RESTAURANT
12:14:27,3/8/2018,Yoshio Hale,637478-3600,LOS CHORROS RESTAURANT
8:02:36,8/2/2018,Yoshio Hale,637478-3600,LOS CHORROS RESTAURANT
19:50:58,8/13/2018,Sharon Knowles,692127-6439,TRATTORIA SORRENTO
11:03:29,10/17/2018,Garrett Mcbride,692127-6439,TRATTORIA SORRENTO
18:59:10,9/24/2015,Stone Mcknight,692127-6439,TRATTORIA SORRENTO
19:52:48,3/25/2015,Abra Avila,692127-6439,TRATTORIA SORRENTO
9:51:39,1/22/2015,Burton Ballard,692127-6439,TRATTORIA SORRENTO
8:53:15,4/10/2015,Iona Henry,692127-6439,TRATTORIA SORRENTO
12:50:53,5/28/2015,Fredericka Stevens,692127-6439,TRATTORIA SORRENTO
14:00:04,11/30/2017,Imogene Faulkner,692127-6439,TRATTORIA SORRENTO
15:11:02,4/13/2016,Garrett Mcbride,692127-6439,TRATTORIA SORRENTO
17:43:28,12/15/2015,Eric Farley,692127-6439,TRATTORIA SORRENTO
18:29:24,3/9/2018,Sybill Charles,692127-6439,TRATTORIA SORRENTO
13:49:05,6/12/2015,Kiara Morrison,692127-6439,TRATTORIA SORRENTO
11:07:51,10/4/2017,Cleo Collier,692127-6439,TRATTORIA SORRENTO
15:37:57,4/18/2018,Yvette Harding,692127-6439,TRATTORIA SORRENTO
11:17:57,9/10/2018,Ali Joyce,692127-6439,TRATTORIA SORRENTO
11:46:41,10/18/2017,Lucian Conway,692127-6439,TRATTORIA SORRENTO
13:13:30,8/21/2017,Peter Mueller,692127-6439,TRATTORIA SORRENTO
17:13:41,6/26/2018,Sacha Morales,692127-6439,TRATTORIA SORRENTO
16:54:42,1/23/2015,Kim Fisher,692127-6439,TRATTORIA SORRENTO
11:51:38,3/29/2017,Cain Johnston,692127-6439,TRATTORIA SORRENTO
18:26:35,1/15/2018,Calvin Peterson,692127-6439,TRATTORIA SORRENTO
20:35:53,1/5/2016,Dylan Buckley,692127-6439,TRATTORIA SORRENTO
6:38:52,2/11/2016,Walter Contreras,692127-6439,TRATTORIA SORRENTO
6:25:08,9/11/2017,Iona Henry,692127-6439,TRATTORIA SORRENTO
10:08:36,8/3/2017,Montana Butler,692127-6439,TRATTORIA SORRENTO
12:46:18,1/25/2016,Burton Ballard,692127-6439,TRATTORIA SORRENTO
10:27:59,3/1/2018,Quail Kelley,692127-6439,TRATTORIA SORRENTO
11:40:24,3/9/2016,Grant Rowe,692127-6439,TRATTORIA SORRENTO
12:13:41,2/18/2016,Rhiannon Walton,692127-6439,TRATTORIA SORRENTO
17:04:02,4/4/2016,Ulysses Tyler,692127-6439,TRATTORIA SORRENTO
20:23:33,10/25/2017,Piper Montoya,692127-6439,TRATTORIA SORRENTO
16:26:17,8/18/2017,Shafira Bryant,692127-6439,TRATTORIA SORRENTO
17:09:48,9/29/2016,Addison Guzman,692127-6439,TRATTORIA SORRENTO
14:00:08,11/2/2017,Peter Mueller,692127-6439,TRATTORIA SORRENTO
11:08:53,1/21/2015,Burton Ballard,692127-6439,TRATTORIA SORRENTO
14:03:59,7/29/2016,Addison Guzman,692127-6439,TRATTORIA SORRENTO
20:09:04,10/10/2018,Gemma Norman,692127-6439,TRATTORIA SORRENTO
19:16:43,11/20/2018,Veronica French,692127-6439,TRATTORIA SORRENTO
5:27:30,3/17/2015,Addison Boyer,692127-6439,TRATTORIA SORRENTO
19:13:57,7/23/2018,Christian Flores,692127-6439,TRATTORIA SORRENTO
15:51:16,2/15/2017,Taylor Mccarthy,692127-6439,TRATTORIA SORRENTO
14:13:20,3/22/2018,Ruby Zimmerman,692127-6439,TRATTORIA SORRENTO
17:55:17,3/15/2016,Vivian Curtis,692127-6439,TRATTORIA SORRENTO
16:58:59,4/5/2016,Ryan Hurley,692127-6439,TRATTORIA SORRENTO
18:11:04,9/11/2015,Tanisha Oneal,692127-6439,TRATTORIA SORRENTO
18:52:42,11/9/2017,Troy Ford,692127-6439,TRATTORIA SORRENTO
6:18:34,2/21/2017,Tanisha Oneal,692127-6439,TRATTORIA SORRENTO
17:24:59,2/27/2018,Simon Allen,692127-6439,TRATTORIA SORRENTO
16:15:14,1/31/2018,Calvin Peterson,692127-6439,TRATTORIA SORRENTO
17:46:36,6/7/2018,Emerson Camacho,692127-6439,TRATTORIA SORRENTO
17:05:41,10/5/2015,Erich Mueller,692127-6439,TRATTORIA SORRENTO
11:22:16,5/30/2016,Dane Levy,692127-6439,TRATTORIA SORRENTO
19:04:03,9/16/2015,Aubrey Mcconnell,692127-6439,TRATTORIA SORRENTO
19:01:00,4/27/2015,Wylie Townsend,692127-6439,TRATTORIA SORRENTO
15:53:18,9/6/2016,Abra Avila,692127-6439,TRATTORIA SORRENTO
8:09:32,1/22/2016,Kirby Owen,692127-6439,TRATTORIA SORRENTO
8:06:21,7/18/2018,Burton Ballard,692127-6439,TRATTORIA SORRENTO
6:01:51,6/16/2017,Christine Schmidt,692127-6439,TRATTORIA SORRENTO
4:28:21,7/5/2016,Kasper Salas,692127-6439,TRATTORIA SORRENTO
6:43:53,12/1/2017,Cain Moore,692127-6439,TRATTORIA SORRENTO
7:41:39,6/22/2018,Dale Leonard,692127-6439,TRATTORIA SORRENTO
7:02:37,10/7/2016,Piper Montoya,692127-6439,TRATTORIA SORRENTO
17:18:49,10/19/2016,Emerson Camacho,692127-6439,TRATTORIA SORRENTO
17:16:01,8/23/2018,Kato Pennington,692127-6439,TRATTORIA SORRENTO
6:10:15,1/29/2018,Grady Johns,692127-6439,TRATTORIA SORRENTO
9:59:44,4/25/2018,India Bird,692127-6439,TRATTORIA SORRENTO
4:30:19,10/2/2015,Garrett Mcbride,692127-6439,TRATTORIA SORRENTO
5:45:27,8/20/2015,Holly Vega,692127-6439,TRATTORIA SORRENTO
9:05:00,8/22/2018,Lacota David,692127-6439,TRATTORIA SORRENTO
12:22:32,9/10/2015,Ginger Dodson,692127-6439,TRATTORIA SORRENTO
7:15:43,11/1/2017,Imelda Marks,692127-6439,TRATTORIA SORRENTO
13:51:22,9/7/2018,Ali Joyce,692127-6439,TRATTORIA SORRENTO
19:41:46,4/16/2015,Owen Burgess,692127-6439,TRATTORIA SORRENTO
9:57:29,2/10/2015,Zenia Mercer,692127-6439,TRATTORIA SORRENTO
20:20:30,6/24/2016,Zenia Cook,692127-6439,TRATTORIA SORRENTO
18:37:52,4/24/2018,Tanisha Oneal,692127-6439,TRATTORIA SORRENTO
8:27:17,5/17/2017,Rebecca West,692127-6439,TRATTORIA SORRENTO
15:46:30,1/31/2017,Laura Huffman,692127-6439,TRATTORIA SORRENTO
6:21:40,11/23/2017,Lacey Stafford,692127-6439,TRATTORIA SORRENTO
13:10:56,1/22/2016,Kiara Morrison,692127-6439,TRATTORIA SORRENTO
11:25:00,7/20/2017,Garrett Mcbride,692127-6439,TRATTORIA SORRENTO
14:11:18,3/23/2018,Ulysses Tyler,692127-6439,TRATTORIA SORRENTO
5:47:48,12/24/2018,Calvin Peterson,692127-6439,TRATTORIA SORRENTO
8:03:53,7/18/2017,Iona Henry,692127-6439,TRATTORIA SORRENTO
14:10:55,11/19/2018,Jerry Randall,557061-3801,The Lounge
10:38:20,4/2/2015,Burke York,557061-3801,The Lounge
16:53:01,5/22/2018,Edan Witt,557061-3801,The Lounge
6:39:55,9/5/2016,Kennan Bass,557061-3801,The Lounge
