id,Bar,BarState,License,Name,DrinkerState,SSN,YesOrNo
129,SAFEWAY,Georgia,076279-9393,Elijah Wilkins,Georgia,300-92-03,No
130,Anderdog,Georgia,426308-0014,Elijah Wilkins,Georgia,300-92-03,Yes
140,MAPLE BEER AND WINE,Georgia,624171-7682,Elijah Wilkins,Georgia,300-92-03,Yes
176,PETER'S GRILL,Georgia,567033-1627,Elijah Wilkins,Georgia,300-92-03,Yes
181,MIX BAR & GRILL,Georgia,167553-1543,Elijah Wilkins,Georgia,300-92-03,No
225,Hedley Club,Georgia,627764-8355,Elijah Wilkins,Georgia,300-92-03,Yes
51,Le CopperBay,West Virginia,146626-5681,Amos Weaver,West Virginia,438-92-04,No
116,WOODMONT GRILL,West Virginia,277650-5097,Amos Weaver,West Virginia,438-92-04,Yes
117,Khoroshaya Ideya,West Virginia,627149-2743,Amos Weaver,West Virginia,438-92-04,Yes
135,Roy Castle Pub,West Virginia,026389-3547,Amos Weaver,West Virginia,438-92-04,No
151,TOMMY JOE'S BAR & GRILL,West Virginia,538974-8509,Amos Weaver,West Virginia,438-92-04,Yes
189,PERUVIAN COUNTRY CHICKEN & BEER,Alaska,443434-1709,Honorato Hanson,Alaska,500-64-02,No
202,SHANGRI'LA,Alaska,392381-3350,Honorato Hanson,Alaska,500-64-02,Yes
220,Eulipia,Alaska,836692-8532,Honorato Hanson,Alaska,500-64-02,Yes
33,BARKING MAD CAFE,Montana,173337-7970,Jonas Leon,Montana,109-75-02,Yes
58,La Commune,Montana,273086-1339,Jonas Leon,Montana,109-75-02,Yes
59,La Fontaine de Belleville,Montana,035952-6936,Jonas Leon,Montana,109-75-02,No
241,CANOPY,Montana,993738-4536,Jonas Leon,Montana,109-75-02,No
76,ADDISU GEBEYA,Kansas,659375-5835,Michael Kim,Kansas,483-50-08,No
92,Belgian Pub BeerHouse,Kansas,416665-7371,Michael Kim,Kansas,483-50-08,No
196,St. George's Tavern,Kansas,922270-1568,Michael Kim,Kansas,483-50-08,Yes
234,THAI AT SILVER SPRING,Kansas,887258-6824,Michael Kim,Kansas,483-50-08,No
30,FINNEGAN'S WAKE IRISH PUB,Virginia,267320-6500,Latifah Kerr,Virginia,196-97-04,Yes
144,STAINED GLASS PUB,Virginia,033215-5373,Latifah Kerr,Virginia,196-97-04,No
190,The Wigmore,Virginia,785196-5934,Latifah Kerr,Virginia,196-97-04,Yes
211,THELO GREEK GRILL,Virginia,577421-5163,Latifah Kerr,Virginia,196-97-04,No
217,CLUB 175,Virginia,843001-5555,Latifah Kerr,Virginia,196-97-04,Yes
104,TRATTORIA SORRENTO,Kentucky,692127-6439,Simon Allen,Kentucky,638-32-01,Yes
143,Respublika,Kentucky,457966-5128,Simon Allen,Kentucky,638-32-01,Yes
152,Tavern U Okolitsy,Kentucky,302168-0412,Simon Allen,Kentucky,638-32-01,Yes
192,TAIPEI CAFE,Kentucky,083408-0624,Simon Allen,Kentucky,638-32-01,Yes
198,Long Bar,Kentucky,395573-9457,Simon Allen,Kentucky,638-32-01,Yes
61,Combat,Vermont,163829-1896,Hermione Galloway,Vermont,831-94-03,Yes
69,La Fine Mousse,Vermont,234798-4284,Hermione Galloway,Vermont,831-94-03,No
99,Connolly Station,Vermont,638134-8991,Hermione Galloway,Vermont,831-94-03,Yes
114,Ulysses Pub,Vermont,603310-5963,Hermione Galloway,Vermont,831-94-03,No
179,Kings Stores,Vermont,905752-1115,Hermione Galloway,Vermont,831-94-03,No
242,LOS COBANOS RESTAURANT,Vermont,312938-5286,Hermione Galloway,Vermont,831-94-03,Yes
10,MAMMA LUCIA,Maryland,825954-1152,Samson Perez,Maryland,772-78-09,No
21,The Shark and Rose,Maryland,385233-3057,Samson Perez,Maryland,772-78-09,No
32,EL PAISANO,Maryland,269448-6792,Samson Perez,Maryland,772-78-09,No
38,WHEATON WINERY,Maryland,426942-2970,Samson Perez,Maryland,772-78-09,No
82,POSITANO RISTORANTE ITALIANO,Maryland,784026-4704,Samson Perez,Maryland,772-78-09,No
93,MIDWAY PUB,Maryland,589827-6299,Samson Perez,Maryland,772-78-09,No
48,LOCK 72 KITCHEN & BAR,Wyoming,797572-9430,Caleb English,Wyoming,714-68-06,Yes
100,Vermuteria,Wyoming,196332-2001,Caleb English,Wyoming,714-68-06,No
113,ALL SET,Wyoming,604478-1638,Caleb English,Wyoming,714-68-06,No
118,Lord John Russell Pub,Wyoming,804154-3375,Caleb English,Wyoming,714-68-06,No
138,OLD TOWN POUR HOUSE,Wyoming,722716-4519,Caleb English,Wyoming,714-68-06,Yes
173,PETER CHANG'S CHINA BISTRO,Wyoming,578989-6023,Caleb English,Wyoming,714-68-06,Yes
37,VACE,Michigan,798423-6294,Katelyn Shannon,Michigan,200-44-06,No
145,Beertep Craft Pub,Michigan,052726-7009,Katelyn Shannon,Michigan,200-44-06,No
188,UNPLUGGED SPORT BAR & RESTAURANT,Michigan,703500-7595,Katelyn Shannon,Michigan,200-44-06,Yes
229,CHAPALA RESTAURANT,Michigan,659157-0376,Katelyn Shannon,Michigan,200-44-06,No
230,LONGHORN STEAKHOUSE,Michigan,039890-9002,Katelyn Shannon,Michigan,200-44-06,No
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Natalie Erickson,Oklahoma,782-90-09,Yes
47,SAMANTHA'S,Oklahoma,065321-9717,Natalie Erickson,Oklahoma,782-90-09,Yes
70,Bar Hemingway,Oklahoma,573547-0154,Natalie Erickson,Oklahoma,782-90-09,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Natalie Erickson,Oklahoma,782-90-09,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Natalie Erickson,Oklahoma,782-90-09,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Natalie Erickson,Oklahoma,782-90-09,No
68,A.P. Stump's,Ohio,MA12347,Meredith Sandoval,Ohio,547-33-08,No
178,SIU'S ASIAN BISTRO,Ohio,647562-0404,Meredith Sandoval,Ohio,547-33-08,Yes
187,ATTMAN'S BAR & GRILL,Ohio,548813-2340,Meredith Sandoval,Ohio,547-33-08,Yes
221,The Ship and Whale,Ohio,986328-7539,Meredith Sandoval,Ohio,547-33-08,No
11,BROOKVILLE EATERY,Georgia,405616-0742,Cassidy Mcdaniel,Georgia,620-68-08,No
25,Britannia Arms,Georgia,033266-5462,Cassidy Mcdaniel,Georgia,620-68-08,Yes
129,SAFEWAY,Georgia,076279-9393,Cassidy Mcdaniel,Georgia,620-68-08,Yes
130,Anderdog,Georgia,426308-0014,Cassidy Mcdaniel,Georgia,620-68-08,No
140,MAPLE BEER AND WINE,Georgia,624171-7682,Cassidy Mcdaniel,Georgia,620-68-08,No
176,PETER'S GRILL,Georgia,567033-1627,Cassidy Mcdaniel,Georgia,620-68-08,Yes
181,MIX BAR & GRILL,Georgia,167553-1543,Cassidy Mcdaniel,Georgia,620-68-08,Yes
225,Hedley Club,Georgia,627764-8355,Cassidy Mcdaniel,Georgia,620-68-08,No
124,THE GREENE TURTLE-Az,Arizona,272426-2650,Wynter Snider,Arizona,584-17-03,Yes
153,CANA BEER & WINE,Arizona,192695-6895,Wynter Snider,Arizona,584-17-03,Yes
88,Porosello,Illinois,775033-0743,Beck Merritt,Illinois,632-59-00,Yes
89,TOTAL BAR,Illinois,532821-8028,Beck Merritt,Illinois,632-59-00,No
154,Satan's Whiskers,Illinois,786366-9730,Beck Merritt,Illinois,632-59-00,Yes
155,Beaufort Bar,Illinois,934943-7856,Beck Merritt,Illinois,632-59-00,Yes
174,HOT POT LEGEND,Illinois,268449-3063,Beck Merritt,Illinois,632-59-00,No
201,MAMMA LENA,Illinois,287813-8268,Beck Merritt,Illinois,632-59-00,Yes
137,Budvar,Maine,826130-4276,Dennis Wilder,Maine,139-44-06,Yes
168,The Rivoli Bar,Maine,726147-6027,Dennis Wilder,Maine,139-44-06,Yes
191,ARMAND'S PIZZERIA & GRILLE,Maine,506492-2536,Dennis Wilder,Maine,139-44-06,No
215,St. James Tavern,Maine,454665-2704,Dennis Wilder,Maine,139-44-06,No
219,Coconut Willie's Cocktail Lounge,Maine,103228-2632,Dennis Wilder,Maine,139-44-06,Yes
6,PINEY BRANCH PUB,Minnesota,574707-0877,Noelani Rocha,Minnesota,527-70-06,No
18,BECLAWS,Minnesota,269500-5799,Noelani Rocha,Minnesota,527-70-06,Yes
157,TARA THAI RESTAURANT,Minnesota,033029-0636,Noelani Rocha,Minnesota,527-70-06,No
183,EVA LOUNGE,Minnesota,243206-3382,Noelani Rocha,Minnesota,527-70-06,Yes
212,EL SOL SALVADOREAN & MEXICAN REST.,Minnesota,519829-9801,Noelani Rocha,Minnesota,527-70-06,No
17,The Backbeat,Pennsylvania,845635-3971,Ralph Bonner,Pennsylvania,058-40-02,Yes
57,La Mezcaleria,Pennsylvania,059219-3288,Ralph Bonner,Pennsylvania,058-40-02,Yes
65,EL MARIACHI,Pennsylvania,107629-9856,Ralph Bonner,Pennsylvania,058-40-02,Yes
122,Tweed&Stout,Pennsylvania,443862-2740,Ralph Bonner,Pennsylvania,058-40-02,No
133,DAD'S BEER ,Pennsylvania,987820-7241,Ralph Bonner,Pennsylvania,058-40-02,No
231,OUTTA THE WAY CAFE,Pennsylvania,993879-6407,Ralph Bonner,Pennsylvania,058-40-02,No
235,MINERVA INDIAN CUISINE,Pennsylvania,636663-6196,Ralph Bonner,Pennsylvania,058-40-02,Yes
61,Combat,Vermont,163829-1896,Keane Francis,Vermont,872-47-04,Yes
69,La Fine Mousse,Vermont,234798-4284,Keane Francis,Vermont,872-47-04,No
99,Connolly Station,Vermont,638134-8991,Keane Francis,Vermont,872-47-04,No
114,Ulysses Pub,Vermont,603310-5963,Keane Francis,Vermont,872-47-04,Yes
179,Kings Stores,Vermont,905752-1115,Keane Francis,Vermont,872-47-04,No
242,LOS COBANOS RESTAURANT,Vermont,312938-5286,Keane Francis,Vermont,872-47-04,No
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Dante Emerson,Oklahoma,790-46-03,No
47,SAMANTHA'S,Oklahoma,065321-9717,Dante Emerson,Oklahoma,790-46-03,Yes
70,Bar Hemingway,Oklahoma,573547-0154,Dante Emerson,Oklahoma,790-46-03,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Dante Emerson,Oklahoma,790-46-03,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Dante Emerson,Oklahoma,790-46-03,No
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Dante Emerson,Oklahoma,790-46-03,Yes
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Deacon William,Oklahoma,035-99-00,Yes
47,SAMANTHA'S,Oklahoma,065321-9717,Deacon William,Oklahoma,035-99-00,No
70,Bar Hemingway,Oklahoma,573547-0154,Deacon William,Oklahoma,035-99-00,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Deacon William,Oklahoma,035-99-00,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Deacon William,Oklahoma,035-99-00,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Deacon William,Oklahoma,035-99-00,No
68,A.P. Stump's,Ohio,MA12347,Rhiannon Nixon,Ohio,489-85-07,Yes
178,SIU'S ASIAN BISTRO,Ohio,647562-0404,Rhiannon Nixon,Ohio,489-85-07,Yes
187,ATTMAN'S BAR & GRILL,Ohio,548813-2340,Rhiannon Nixon,Ohio,489-85-07,No
221,The Ship and Whale,Ohio,986328-7539,Rhiannon Nixon,Ohio,489-85-07,Yes
88,Porosello,Illinois,775033-0743,Stacy Case,Illinois,131-36-07,No
89,TOTAL BAR,Illinois,532821-8028,Stacy Case,Illinois,131-36-07,Yes
154,Satan's Whiskers,Illinois,786366-9730,Stacy Case,Illinois,131-36-07,Yes
155,Beaufort Bar,Illinois,934943-7856,Stacy Case,Illinois,131-36-07,Yes
174,HOT POT LEGEND,Illinois,268449-3063,Stacy Case,Illinois,131-36-07,No
201,MAMMA LENA,Illinois,287813-8268,Stacy Case,Illinois,131-36-07,Yes
76,ADDISU GEBEYA,Kansas,659375-5835,Jaime Avery,Kansas,850-39-08,No
92,Belgian Pub BeerHouse,Kansas,416665-7371,Jaime Avery,Kansas,850-39-08,Yes
196,St. George's Tavern,Kansas,922270-1568,Jaime Avery,Kansas,850-39-08,No
234,THAI AT SILVER SPRING,Kansas,887258-6824,Jaime Avery,Kansas,850-39-08,No
15,GOLF ULTRA LOUNGE,Colorado,008054-3713,Erich Stein,Colorado,699-51-09,No
45,FOUR U,Colorado,436611-7341,Erich Stein,Colorado,699-51-09,No
75,TARA THAI,Colorado,514464-4324,Erich Stein,Colorado,699-51-09,Yes
148,OLAZZO RESTAURANT,Colorado,544976-6244,Erich Stein,Colorado,699-51-09,Yes
171,BETHESDA CRAB HOUSE,Colorado,789601-4995,Erich Stein,Colorado,699-51-09,No
15,GOLF ULTRA LOUNGE,Colorado,008054-3713,Wallace Snyder,Colorado,115-65-06,Yes
45,FOUR U,Colorado,436611-7341,Wallace Snyder,Colorado,115-65-06,No
75,TARA THAI,Colorado,514464-4324,Wallace Snyder,Colorado,115-65-06,No
148,OLAZZO RESTAURANT,Colorado,544976-6244,Wallace Snyder,Colorado,115-65-06,Yes
171,BETHESDA CRAB HOUSE,Colorado,789601-4995,Wallace Snyder,Colorado,115-65-06,Yes
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Maite Goodman,Oklahoma,581-49-06,No
47,SAMANTHA'S,Oklahoma,065321-9717,Maite Goodman,Oklahoma,581-49-06,No
70,Bar Hemingway,Oklahoma,573547-0154,Maite Goodman,Oklahoma,581-49-06,No
80,NEWS EXPRESS,Oklahoma,615857-5438,Maite Goodman,Oklahoma,581-49-06,No
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Maite Goodman,Oklahoma,581-49-06,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Maite Goodman,Oklahoma,581-49-06,Yes
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Ruth Slater,Oklahoma,773-31-04,No
47,SAMANTHA'S,Oklahoma,065321-9717,Ruth Slater,Oklahoma,773-31-04,Yes
70,Bar Hemingway,Oklahoma,573547-0154,Ruth Slater,Oklahoma,773-31-04,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Ruth Slater,Oklahoma,773-31-04,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Ruth Slater,Oklahoma,773-31-04,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Ruth Slater,Oklahoma,773-31-04,Yes
5,Seven Bamboo,Idaho,759258-8235,Wilma Peck,Idaho,731-93-00,Yes
7,Le Syndicat,Idaho,555889-1650,Wilma Peck,Idaho,731-93-00,No
66,HANARO RESTAURANT AND LOUNGE,Idaho,367303-7044,Wilma Peck,Idaho,731-93-00,No
85,Bar Neon Monkey,Idaho,829829-6701,Wilma Peck,Idaho,731-93-00,Yes
149,HOP N GRAPE,Idaho,197460-5337,Wilma Peck,Idaho,731-93-00,No
213,The DrumLeyton,Idaho,855299-2110,Wilma Peck,Idaho,731-93-00,No
239,MIDDLE EAST CUISINE,Idaho,682135-2579,Wilma Peck,Idaho,731-93-00,No
76,ADDISU GEBEYA,Kansas,659375-5835,Yeo Rice,Kansas,558-38-03,Yes
92,Belgian Pub BeerHouse,Kansas,416665-7371,Yeo Rice,Kansas,558-38-03,Yes
196,St. George's Tavern,Kansas,922270-1568,Yeo Rice,Kansas,558-38-03,No
234,THAI AT SILVER SPRING,Kansas,887258-6824,Yeo Rice,Kansas,558-38-03,No
11,BROOKVILLE EATERY,Georgia,405616-0742,Plato Macdonald,Georgia,138-49-09,No
25,Britannia Arms,Georgia,033266-5462,Plato Macdonald,Georgia,138-49-09,Yes
129,SAFEWAY,Georgia,076279-9393,Plato Macdonald,Georgia,138-49-09,No
130,Anderdog,Georgia,426308-0014,Plato Macdonald,Georgia,138-49-09,No
140,MAPLE BEER AND WINE,Georgia,624171-7682,Plato Macdonald,Georgia,138-49-09,Yes
176,PETER'S GRILL,Georgia,567033-1627,Plato Macdonald,Georgia,138-49-09,No
181,MIX BAR & GRILL,Georgia,167553-1543,Plato Macdonald,Georgia,138-49-09,No
225,Hedley Club,Georgia,627764-8355,Plato Macdonald,Georgia,138-49-09,No
121,DULCINEA BAR & GRILL,South Dakota,155187-4140,Isabella Chaney,South Dakota,524-50-07,No
232,NORMANDIE FARM RESTAURANT,South Dakota,604511-6289,Isabella Chaney,South Dakota,524-50-07,Yes
249,TAIPEI TOKYO,South Dakota,147454-4051,Isabella Chaney,South Dakota,524-50-07,Yes
90,Guns & Bears Pub,Louisiana,066604-4524,Hiroko Terrell,Louisiana,738-44-08,Yes
105,The Lounge,Louisiana,557061-3801,Hiroko Terrell,Louisiana,738-44-08,Yes
177,YEKTA KABOBI,Louisiana,018125-2537,Hiroko Terrell,Louisiana,738-44-08,No
180,EL PATIO,Louisiana,266006-4748,Hiroko Terrell,Louisiana,738-44-08,No
194,TOKYO SUSHI,Louisiana,963932-2784,Hiroko Terrell,Louisiana,738-44-08,No
209,TEX'S PLACE,Louisiana,137395-0748,Hiroko Terrell,Louisiana,738-44-08,No
240,BENIHANA OF TOKYO,Louisiana,746233-3159,Hiroko Terrell,Louisiana,738-44-08,Yes
244,AMALFI RISTORANTE,Louisiana,128083-8887,Hiroko Terrell,Louisiana,738-44-08,No
67,Moonshiner,Florida,807305-7500,Cairo Livingston,Florida,869-05-04,Yes
74,Aux Folies,Florida,178856-0090,Cairo Livingston,Florida,869-05-04,No
87,Neko,Florida,097147-8367,Cairo Livingston,Florida,869-05-04,No
119,SHALOM STRICTLY KOSHER MEATS,Florida,077097-3972,Cairo Livingston,Florida,869-05-04,No
158,SOUTHLAWN RESTAURANT,Florida,558375-0236,Cairo Livingston,Florida,869-05-04,No
161,Artesian,Florida,023683-4925,Cairo Livingston,Florida,869-05-04,Yes
228,BACCHUS OF LEBANON,Florida,397549-9173,Cairo Livingston,Florida,869-05-04,Yes
246,Brass Monkey,Florida,704506-9023,Cairo Livingston,Florida,869-05-04,No
40,EL ANDARIEGO,Iowa,822937-5764,Nomlanga Black,Iowa,435-57-09,Yes
50,Castor Club,Iowa,812147-3998,Nomlanga Black,Iowa,435-57-09,Yes
81,Winil Wine Bar,Iowa,348656-7617,Nomlanga Black,Iowa,435-57-09,No
108,N-EUROMART,Iowa,913546-5087,Nomlanga Black,Iowa,435-57-09,No
142,Molly Gwynn's,Iowa,408783-4273,Nomlanga Black,Iowa,435-57-09,No
159,Ye Olde Mitre,Iowa,379956-5316,Nomlanga Black,Iowa,435-57-09,No
222,Gecko Grill,Iowa,446219-2628,Nomlanga Black,Iowa,435-57-09,No
61,Combat,Vermont,163829-1896,Garrison Perez,Vermont,218-57-02,No
69,La Fine Mousse,Vermont,234798-4284,Garrison Perez,Vermont,218-57-02,No
99,Connolly Station,Vermont,638134-8991,Garrison Perez,Vermont,218-57-02,No
114,Ulysses Pub,Vermont,603310-5963,Garrison Perez,Vermont,218-57-02,No
179,Kings Stores,Vermont,905752-1115,Garrison Perez,Vermont,218-57-02,No
242,LOS COBANOS RESTAURANT,Vermont,312938-5286,Garrison Perez,Vermont,218-57-02,No
137,Budvar,Maine,826130-4276,Elton Barber,Maine,104-82-05,No
168,The Rivoli Bar,Maine,726147-6027,Elton Barber,Maine,104-82-05,Yes
191,ARMAND'S PIZZERIA & GRILLE,Maine,506492-2536,Elton Barber,Maine,104-82-05,No
215,St. James Tavern,Maine,454665-2704,Elton Barber,Maine,104-82-05,Yes
219,Coconut Willie's Cocktail Lounge,Maine,103228-2632,Elton Barber,Maine,104-82-05,No
6,PINEY BRANCH PUB,Minnesota,574707-0877,Ignacia Hyde,Minnesota,063-10-04,No
18,BECLAWS,Minnesota,269500-5799,Ignacia Hyde,Minnesota,063-10-04,No
157,TARA THAI RESTAURANT,Minnesota,033029-0636,Ignacia Hyde,Minnesota,063-10-04,No
183,EVA LOUNGE,Minnesota,243206-3382,Ignacia Hyde,Minnesota,063-10-04,No
212,EL SOL SALVADOREAN & MEXICAN REST.,Minnesota,519829-9801,Ignacia Hyde,Minnesota,063-10-04,No
36,PASSION FISH,California,994587-9188,Maia Pena,California,846-68-06,Yes
46,Candelaria,California,645845-0472,Maia Pena,California,846-68-06,Yes
185,CHEESESTEAK MIKE'S,California,214195-2529,Maia Pena,California,846-68-06,No
90,Guns & Bears Pub,Louisiana,066604-4524,Samantha Lott,Louisiana,541-97-03,Yes
105,The Lounge,Louisiana,557061-3801,Samantha Lott,Louisiana,541-97-03,Yes
177,YEKTA KABOBI,Louisiana,018125-2537,Samantha Lott,Louisiana,541-97-03,No
180,EL PATIO,Louisiana,266006-4748,Samantha Lott,Louisiana,541-97-03,No
194,TOKYO SUSHI,Louisiana,963932-2784,Samantha Lott,Louisiana,541-97-03,Yes
209,TEX'S PLACE,Louisiana,137395-0748,Samantha Lott,Louisiana,541-97-03,No
240,BENIHANA OF TOKYO,Louisiana,746233-3159,Samantha Lott,Louisiana,541-97-03,No
244,AMALFI RISTORANTE,Louisiana,128083-8887,Samantha Lott,Louisiana,541-97-03,No
40,EL ANDARIEGO,Iowa,822937-5764,Angela Cooley,Iowa,065-74-05,No
50,Castor Club,Iowa,812147-3998,Angela Cooley,Iowa,065-74-05,No
81,Winil Wine Bar,Iowa,348656-7617,Angela Cooley,Iowa,065-74-05,Yes
108,N-EUROMART,Iowa,913546-5087,Angela Cooley,Iowa,065-74-05,Yes
142,Molly Gwynn's,Iowa,408783-4273,Angela Cooley,Iowa,065-74-05,No
159,Ye Olde Mitre,Iowa,379956-5316,Angela Cooley,Iowa,065-74-05,No
222,Gecko Grill,Iowa,446219-2628,Angela Cooley,Iowa,065-74-05,No
36,PASSION FISH,California,994587-9188,Elmo English,California,849-26-07,Yes
46,Candelaria,California,645845-0472,Elmo English,California,849-26-07,Yes
185,CHEESESTEAK MIKE'S,California,214195-2529,Elmo English,California,849-26-07,Yes
52,EGGSPECTATION,Missouri,459940-2189,Aileen Sanders,Missouri,045-92-01,No
54,L'Ours Bar,Missouri,402911-2895,Aileen Sanders,Missouri,045-92-01,Yes
134,Genatzvale Hall,Missouri,825794-2857,Aileen Sanders,Missouri,045-92-01,No
150,CHOICE ,Missouri,075626-4206,Aileen Sanders,Missouri,045-92-01,No
223,SILVER,Missouri,716079-8588,Aileen Sanders,Missouri,045-92-01,Yes
90,Guns & Bears Pub,Louisiana,066604-4524,Coby Compton,Louisiana,643-89-02,No
105,The Lounge,Louisiana,557061-3801,Coby Compton,Louisiana,643-89-02,Yes
177,YEKTA KABOBI,Louisiana,018125-2537,Coby Compton,Louisiana,643-89-02,No
180,EL PATIO,Louisiana,266006-4748,Coby Compton,Louisiana,643-89-02,Yes
194,TOKYO SUSHI,Louisiana,963932-2784,Coby Compton,Louisiana,643-89-02,No
209,TEX'S PLACE,Louisiana,137395-0748,Coby Compton,Louisiana,643-89-02,Yes
240,BENIHANA OF TOKYO,Louisiana,746233-3159,Coby Compton,Louisiana,643-89-02,No
244,AMALFI RISTORANTE,Louisiana,128083-8887,Coby Compton,Louisiana,643-89-02,Yes
12,Le Mary Céleste,Alabama,498082-1021,Zachary Mercer,Alabama,007-09-06,No
102,Podozritelnye Litsa Bar,Alabama,285412-1965,Zachary Mercer,Alabama,007-09-06,Yes
107,SOL AZTECA RESTAURANT,Alabama,844222-4211,Zachary Mercer,Alabama,007-09-06,Yes
172,THE GREENE TURTLE-Ab,Alabama,806320-3064,Zachary Mercer,Alabama,007-09-06,Yes
175,AJI-NIPPON RESTAURANT,Alabama,102739-1075,Zachary Mercer,Alabama,007-09-06,Yes
61,Combat,Vermont,163829-1896,Tamekah Hodge,Vermont,789-33-03,Yes
69,La Fine Mousse,Vermont,234798-4284,Tamekah Hodge,Vermont,789-33-03,Yes
99,Connolly Station,Vermont,638134-8991,Tamekah Hodge,Vermont,789-33-03,Yes
114,Ulysses Pub,Vermont,603310-5963,Tamekah Hodge,Vermont,789-33-03,No
179,Kings Stores,Vermont,905752-1115,Tamekah Hodge,Vermont,789-33-03,Yes
242,LOS COBANOS RESTAURANT,Vermont,312938-5286,Tamekah Hodge,Vermont,789-33-03,Yes
14,SENOR TEQUILA'S,Delaware,744864-1998,Jacob Carter,Delaware,751-42-06,Yes
72,Chez Ammad,Delaware,195979-2548,Jacob Carter,Delaware,751-42-06,No
94,ARIA BAR & GRILL,Delaware,705071-9785,Jacob Carter,Delaware,751-42-06,Yes
166,PETERS CARRY OUT,Delaware,825935-7435,Jacob Carter,Delaware,751-42-06,No
227,CUBANO'S,Delaware,284560-8641,Jacob Carter,Delaware,751-42-06,Yes
238,THE QUARRY HOUSE TAVERN,Delaware,906351-1597,Jacob Carter,Delaware,751-42-06,Yes
189,PERUVIAN COUNTRY CHICKEN & BEER,Alaska,443434-1709,Whilemina Underwood,Alaska,141-13-01,Yes
202,SHANGRI'LA,Alaska,392381-3350,Whilemina Underwood,Alaska,141-13-01,No
220,Eulipia,Alaska,836692-8532,Whilemina Underwood,Alaska,141-13-01,Yes
23,KWIK BAR & GRILL,Wisconsin,343655-3428,Alika Navarro,Wisconsin,660-44-01,Yes
35,WORLD OF BEER,Wisconsin,749156-9476,Alika Navarro,Wisconsin,660-44-01,No
141,John Bull Pub,Wisconsin,936645-6904,Alika Navarro,Wisconsin,660-44-01,Yes
147,Humble Grape - Battersea,Wisconsin,289362-8384,Alika Navarro,Wisconsin,660-44-01,Yes
248,The Italian Job,Wisconsin,664654-3022,Alika Navarro,Wisconsin,660-44-01,No
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Teegan Moore,Oklahoma,007-29-02,Yes
47,SAMANTHA'S,Oklahoma,065321-9717,Teegan Moore,Oklahoma,007-29-02,No
70,Bar Hemingway,Oklahoma,573547-0154,Teegan Moore,Oklahoma,007-29-02,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Teegan Moore,Oklahoma,007-29-02,No
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Teegan Moore,Oklahoma,007-29-02,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Teegan Moore,Oklahoma,007-29-02,Yes
10,MAMMA LUCIA,Maryland,825954-1152,Upton Stephens,Maryland,347-49-08,No
21,The Shark and Rose,Maryland,385233-3057,Upton Stephens,Maryland,347-49-08,Yes
32,EL PAISANO,Maryland,269448-6792,Upton Stephens,Maryland,347-49-08,Yes
38,WHEATON WINERY,Maryland,426942-2970,Upton Stephens,Maryland,347-49-08,Yes
82,POSITANO RISTORANTE ITALIANO,Maryland,784026-4704,Upton Stephens,Maryland,347-49-08,Yes
93,MIDWAY PUB,Maryland,589827-6299,Upton Stephens,Maryland,347-49-08,Yes
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Aretha Long,Oklahoma,262-46-02,No
47,SAMANTHA'S,Oklahoma,065321-9717,Aretha Long,Oklahoma,262-46-02,No
70,Bar Hemingway,Oklahoma,573547-0154,Aretha Long,Oklahoma,262-46-02,No
80,NEWS EXPRESS,Oklahoma,615857-5438,Aretha Long,Oklahoma,262-46-02,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Aretha Long,Oklahoma,262-46-02,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Aretha Long,Oklahoma,262-46-02,Yes
