BillID,Time,Date,SSN,License
10214,15:02:41,2017-05-19,578-97-04,603310-5963
10215,7:40:34,2018-03-16,337-36-09,603310-5963
10216,9:59:14,2015-11-05,744-79-06,603310-5963
10217,12:46:33,2017-03-07,158-91-00,603310-5963
10218,11:31:20,2017-02-23,565-66-06,603310-5963
10219,6:34:35,2016-10-12,556-82-00,603310-5963
10220,16:56:15,2017-12-18,804-27-01,603310-5963
10221,13:41:28,2018-09-26,409-10-02,603310-5963
10222,11:28:19,2018-02-21,255-46-03,603310-5963
10223,9:29:02,2016-05-24,498-75-01,603310-5963
10224,5:42:43,2017-12-08,892-88-03,603310-5963
10225,10:11:09,2018-12-03,894-29-06,603310-5963
10226,6:16:06,2017-02-06,507-80-00,603310-5963
10227,2:58:41,2015-05-18,137-83-00,603310-5963
10228,3:02:42,2018-03-13,053-34-08,603310-5963
10229,7:38:56,2015-10-15,057-19-09,603310-5963
10230,9:49:36,2018-08-21,490-22-02,603310-5963
10231,15:03:22,2017-01-19,715-11-07,603310-5963
10232,16:06:25,2016-07-20,647-05-05,603310-5963
10233,9:54:54,2017-05-08,340-12-09,603310-5963
10234,13:17:26,2016-02-11,680-42-05,603310-5963
10235,16:48:38,2016-10-19,218-57-02,603310-5963
10236,16:45:45,2015-05-04,703-67-05,603310-5963
10237,12:54:08,2015-04-24,714-21-03,012286-7948
10238,4:30:44,2017-12-13,430-13-07,012286-7948
10239,9:03:39,2017-03-20,852-77-02,012286-7948
10240,6:43:50,2016-05-03,239-53-02,012286-7948
10241,13:30:45,2016-05-24,730-89-03,012286-7948
10242,8:01:41,2015-04-28,727-14-03,012286-7948
10243,10:16:08,2017-01-09,404-37-09,012286-7948
10244,8:29:30,2015-06-29,834-19-09,012286-7948
10245,15:27:30,2017-05-17,582-81-01,012286-7948
10246,8:00:21,2015-06-22,694-61-03,012286-7948
10247,10:41:43,2017-01-12,723-70-00,012286-7948
10248,4:51:55,2016-10-18,483-02-02,012286-7948
10249,12:55:59,2016-09-20,428-21-01,012286-7948
10250,11:27:54,2015-10-12,184-21-06,012286-7948
10251,13:23:55,2016-02-01,225-39-03,012286-7948
10252,13:30:29,2015-06-02,740-64-07,012286-7948
10253,12:33:33,2016-08-03,311-34-03,012286-7948
10254,13:29:54,2018-03-12,062-37-00,012286-7948
10255,15:17:17,2015-02-16,318-62-00,012286-7948
10256,5:00:14,2018-02-01,708-09-03,012286-7948
10257,6:35:58,2015-04-14,657-48-09,012286-7948
10258,8:13:33,2015-09-03,234-49-01,012286-7948
10259,7:59:20,2015-09-04,751-09-03,012286-7948
10260,13:34:10,2015-06-22,234-49-01,012286-7948
10261,9:51:23,2018-05-30,311-80-08,012286-7948
10262,6:57:09,2018-05-07,551-02-00,012286-7948
10263,5:39:53,2015-03-30,746-20-07,012286-7948
10264,5:19:29,2015-11-16,197-57-03,012286-7948
10265,14:08:16,2018-07-16,070-36-07,012286-7948
10266,4:19:38,2018-04-12,020-90-05,012286-7948
10267,6:07:25,2016-03-02,632-31-01,012286-7948
10268,8:33:10,2017-09-15,424-24-03,012286-7948
10269,5:54:00,2018-10-05,663-42-09,012286-7948
10270,8:31:25,2018-06-19,146-31-02,012286-7948
10271,12:25:52,2018-12-21,336-24-09,012286-7948
10272,12:11:49,2018-11-12,888-76-04,012286-7948
10273,9:11:23,2016-08-29,347-04-08,012286-7948
10274,7:40:41,2018-03-08,786-20-04,012286-7948
10275,13:30:53,2017-03-23,158-76-04,012286-7948
10276,6:13:09,2018-02-14,649-92-02,012286-7948
10277,8:43:28,2018-04-19,716-79-03,012286-7948
10278,9:37:52,2015-12-28,690-80-03,012286-7948
10279,8:30:05,2015-02-23,730-89-03,012286-7948
10280,10:50:34,2018-07-19,318-62-00,012286-7948
10281,10:37:54,2015-05-29,817-78-02,012286-7948
10282,16:57:50,2015-03-13,708-09-03,012286-7948
10283,11:54:56,2016-12-05,063-06-08,012286-7948
10284,6:01:01,2015-02-17,379-72-08,012286-7948
10285,6:17:35,2018-02-22,228-85-00,012286-7948
10286,5:25:30,2015-01-01,070-36-07,012286-7948
10287,7:19:21,2016-06-03,197-57-03,012286-7948
10288,5:07:25,2017-06-19,341-02-06,012286-7948
10289,11:49:17,2017-10-10,197-57-03,012286-7948
10290,6:27:34,2016-11-28,834-19-09,012286-7948
10291,16:55:40,2018-09-11,336-24-09,012286-7948
10292,10:15:26,2016-07-27,481-48-05,012286-7948
10293,6:22:26,2015-04-20,253-16-09,012286-7948
10294,14:06:26,2015-05-18,110-39-00,012286-7948
10295,12:49:11,2018-01-25,150-24-08,012286-7948
10296,16:21:23,2015-06-08,392-62-05,012286-7948
10297,11:55:56,2016-10-24,323-58-04,012286-7948
10298,10:52:18,2017-07-19,714-21-03,012286-7948
10299,6:33:13,2017-11-28,225-39-03,012286-7948
10300,13:47:21,2015-06-04,727-14-03,012286-7948
10301,9:28:48,2016-06-09,066-83-07,012286-7948
10302,7:16:14,2017-02-13,847-86-06,012286-7948
10303,11:34:05,2016-11-16,404-37-09,012286-7948
10304,5:24:49,2016-01-27,379-72-08,012286-7948
10305,4:28:52,2018-03-16,777-03-03,012286-7948
10306,12:46:04,2016-02-02,649-15-04,012286-7948
10307,10:48:27,2015-08-20,832-15-02,012286-7948
10308,8:33:29,2016-06-23,414-83-09,012286-7948
10309,16:49:24,2016-11-07,142-75-09,012286-7948
10310,8:46:35,2016-10-31,677-42-07,012286-7948
10311,7:22:05,2016-05-04,428-21-01,012286-7948
10312,5:26:23,2018-10-09,573-42-05,012286-7948
10313,8:55:22,2018-06-04,677-42-07,012286-7948
10314,7:22:21,2018-02-02,847-86-06,012286-7948
10315,10:25:27,2018-05-09,226-16-09,012286-7948
10316,5:27:03,2016-06-16,228-85-00,012286-7948
10317,16:25:59,2018-04-25,714-21-03,012286-7948
10318,10:13:07,2017-11-07,786-20-04,012286-7948
10319,7:48:00,2016-03-03,716-79-03,012286-7948
10320,5:51:07,2016-07-13,819-92-01,012286-7948
10321,13:49:40,2016-08-16,146-06-01,012286-7948
10322,8:30:10,2018-02-28,311-80-08,012286-7948
10323,13:05:35,2016-08-10,323-58-04,012286-7948
10324,5:26:14,2016-03-31,023-02-08,012286-7948
10325,6:22:53,2016-06-23,622-22-00,012286-7948
10326,15:16:50,2018-10-24,023-02-08,012286-7948
10327,9:39:28,2018-11-21,605-32-09,277650-5097
10328,5:16:29,2015-06-15,786-46-04,277650-5097
10329,8:32:17,2016-03-14,526-35-06,277650-5097
10330,15:27:11,2015-05-22,166-44-08,277650-5097
10331,8:55:30,2018-05-30,605-32-09,277650-5097
10332,11:50:58,2016-08-09,435-31-00,277650-5097
10333,4:23:55,2018-07-09,420-62-02,277650-5097
10334,4:15:50,2015-12-07,280-57-09,277650-5097
10335,10:13:57,2018-03-16,709-01-04,277650-5097
10336,14:12:41,2017-12-08,865-99-01,277650-5097
10337,2:13:39,2015-10-15,423-71-02,277650-5097
10338,16:05:29,2018-02-22,637-25-07,277650-5097
10339,5:16:50,2017-05-01,770-49-04,277650-5097
10340,16:35:56,2016-06-09,444-37-00,277650-5097
10341,4:05:45,2015-03-11,476-63-07,277650-5097
10342,3:48:22,2018-09-20,399-43-01,277650-5097
10343,7:00:35,2016-09-29,488-82-03,277650-5097
10344,3:11:14,2016-09-09,483-78-09,277650-5097
10345,8:51:58,2018-08-31,779-36-04,277650-5097
10346,13:55:08,2018-03-27,575-30-00,277650-5097
10347,13:17:24,2017-07-12,544-37-06,277650-5097
10348,13:01:34,2017-12-13,869-16-01,277650-5097
10349,8:03:30,2017-10-25,786-46-04,277650-5097
10350,15:06:45,2015-02-18,539-53-08,277650-5097
10351,13:38:44,2016-01-27,432-17-03,277650-5097
10352,12:46:48,2017-03-02,488-22-03,277650-5097
10353,16:52:21,2018-10-16,476-63-07,277650-5097
10354,5:29:01,2016-04-20,399-43-01,277650-5097
10355,15:30:03,2018-05-18,786-46-04,277650-5097
10356,16:53:35,2016-03-10,208-09-06,277650-5097
10357,10:18:33,2017-08-03,814-82-09,277650-5097
10358,14:03:11,2016-07-11,814-82-09,277650-5097
10359,16:49:24,2017-10-23,786-46-04,277650-5097
10360,13:52:31,2015-11-30,798-18-02,277650-5097
10361,4:50:26,2016-06-16,166-44-08,277650-5097
10362,12:23:24,2016-05-03,540-38-08,277650-5097
10363,9:39:11,2015-03-11,512-37-05,277650-5097
10364,3:55:52,2015-02-20,254-34-05,277650-5097
10365,14:05:13,2018-08-09,197-01-01,277650-5097
10366,17:49:12,2018-10-23,435-31-00,277650-5097
10367,3:05:23,2015-12-07,770-49-04,277650-5097
10368,5:41:00,2017-10-03,266-18-06,277650-5097
10369,15:13:43,2015-01-21,814-82-09,277650-5097
10370,15:25:53,2018-10-23,635-01-03,277650-5097
10371,8:14:52,2018-11-27,399-43-01,277650-5097
10372,4:42:54,2017-03-09,637-25-07,277650-5097
10373,2:46:04,2018-07-04,359-19-09,277650-5097
10374,9:24:33,2015-04-24,483-78-09,277650-5097
10375,9:35:04,2017-06-16,575-30-00,277650-5097
10376,2:52:24,2015-01-06,399-43-01,277650-5097
10377,15:00:43,2018-11-30,197-01-01,277650-5097
10378,15:28:45,2016-06-09,709-01-04,277650-5097
10379,17:00:22,2015-09-07,544-37-06,277650-5097
10380,14:16:53,2018-09-25,575-30-00,277650-5097
10381,2:48:30,2018-04-20,801-51-09,277650-5097
10382,16:51:01,2015-11-02,359-19-09,277650-5097
10383,3:05:27,2016-12-26,399-43-01,277650-5097
10384,5:04:18,2015-08-17,476-63-07,277650-5097
10385,7:01:41,2017-02-06,266-18-06,277650-5097
10386,11:10:59,2018-12-13,779-36-04,277650-5097
10387,6:39:35,2015-08-13,488-22-03,277650-5097
10388,3:35:52,2016-05-23,359-19-09,277650-5097
10389,11:20:55,2018-08-07,399-43-01,277650-5097
10390,6:16:49,2016-04-08,166-44-08,277650-5097
10391,8:44:30,2015-02-10,208-09-06,277650-5097
10392,3:19:08,2017-07-12,798-83-00,277650-5097
10393,6:44:14,2018-05-23,423-71-02,277650-5097
10394,16:47:23,2017-06-06,779-36-04,277650-5097
10395,12:26:43,2015-02-24,208-09-06,277650-5097
10396,4:16:29,2016-06-21,637-25-07,277650-5097
10397,3:34:54,2018-07-27,254-34-05,277650-5097
10398,16:39:19,2016-08-18,770-49-04,277650-5097
10399,2:28:30,2018-05-18,801-51-09,277650-5097
10400,3:47:08,2018-03-14,798-83-00,277650-5097
10401,15:03:38,2015-08-14,801-51-09,277650-5097
10402,9:32:10,2017-12-05,399-43-01,277650-5097
10403,12:09:31,2018-03-26,266-18-06,277650-5097
10404,11:00:34,2015-05-01,798-83-00,277650-5097
10405,3:20:45,2016-08-31,637-25-07,277650-5097
10406,7:32:44,2016-03-02,435-31-00,277650-5097
10407,2:42:54,2018-05-01,786-46-04,277650-5097
10408,12:34:58,2015-06-02,526-35-06,277650-5097
10409,2:56:39,2016-07-26,266-18-06,277650-5097
10410,9:04:31,2016-05-23,488-82-03,277650-5097
10411,17:08:16,2016-01-27,444-37-00,277650-5097
10412,10:17:18,2015-08-10,420-62-02,277650-5097
10413,3:54:35,2017-01-06,388-26-09,277650-5097
10414,9:01:58,2016-03-09,388-26-09,277650-5097
10415,12:09:30,2015-08-21,488-22-03,627149-2743
10416,11:34:50,2016-08-12,435-31-00,627149-2743
10417,13:08:06,2015-06-29,575-30-00,627149-2743
10418,13:15:22,2018-04-05,637-25-07,627149-2743
10419,6:48:39,2016-08-22,605-32-09,627149-2743
10420,9:05:33,2015-12-31,266-18-06,627149-2743
10421,11:48:24,2017-06-15,476-63-07,627149-2743
10422,11:00:55,2016-04-01,166-44-08,627149-2743
10423,5:46:47,2018-12-21,637-25-07,627149-2743
10424,6:59:04,2018-05-30,432-17-03,627149-2743
10425,8:24:20,2015-11-25,869-16-01,627149-2743
10426,7:20:09,2018-04-05,359-19-09,627149-2743
10427,5:45:12,2016-03-25,635-01-03,627149-2743
10428,13:20:02,2015-09-30,423-71-02,627149-2743
10429,9:43:15,2015-11-18,488-82-03,627149-2743
10430,13:17:23,2015-12-30,208-09-06,627149-2743
10431,8:02:54,2015-04-27,734-45-02,627149-2743
10432,8:52:12,2018-02-05,233-47-00,627149-2743
10433,10:33:51,2018-02-06,734-45-02,627149-2743
10434,17:57:47,2016-08-02,779-36-04,627149-2743
10435,9:22:57,2017-01-02,637-25-07,627149-2743
10436,5:01:28,2016-05-23,865-99-01,627149-2743
10437,12:35:25,2015-06-29,605-32-09,627149-2743
10438,11:42:45,2016-03-22,399-43-01,627149-2743
10439,17:06:43,2018-08-30,233-47-00,627149-2743
10440,6:28:18,2017-07-27,798-18-02,627149-2743
10441,13:00:51,2015-08-03,798-83-00,627149-2743
10442,14:53:00,2017-08-15,734-45-02,627149-2743
10443,6:46:41,2016-09-15,345-35-05,627149-2743
10444,7:09:25,2017-08-01,345-35-05,627149-2743
10445,9:03:47,2016-07-26,254-34-05,627149-2743
10446,13:48:49,2016-01-20,635-01-03,627149-2743
10447,6:01:10,2017-02-24,483-78-09,627149-2743
10448,15:27:01,2018-06-05,605-32-09,627149-2743
10449,10:38:39,2018-03-27,483-78-09,627149-2743
10450,9:25:23,2018-04-27,637-25-07,627149-2743
10451,10:05:37,2017-07-31,488-82-03,627149-2743
10452,10:27:16,2016-06-28,058-36-07,627149-2743
10453,14:47:23,2016-03-28,606-63-08,627149-2743
10454,5:58:01,2018-07-20,801-51-09,627149-2743
10455,15:16:23,2015-07-20,635-01-03,627149-2743
10456,7:54:32,2015-08-24,709-01-04,627149-2743
10457,6:36:23,2015-05-11,359-19-09,627149-2743
10458,12:36:32,2018-08-08,709-01-04,627149-2743
10459,16:59:01,2017-02-03,233-47-00,627149-2743
10460,11:10:40,2016-07-27,058-36-07,627149-2743
10461,6:16:53,2015-09-10,058-36-07,627149-2743
10462,6:00:59,2017-10-24,779-36-04,627149-2743
10463,6:56:55,2016-05-10,359-19-09,627149-2743
10464,8:02:40,2018-01-22,606-63-08,627149-2743
10465,12:18:29,2017-12-05,488-82-03,627149-2743
10466,5:18:47,2015-10-21,388-26-09,627149-2743
10467,9:23:18,2017-08-25,266-18-06,627149-2743
10468,17:54:42,2018-09-11,197-01-01,627149-2743
10469,11:45:01,2017-04-28,539-53-08,627149-2743
10470,7:56:48,2017-08-28,488-22-03,627149-2743
10471,15:20:38,2015-06-17,854-93-04,627149-2743
10472,9:09:21,2016-06-07,434-25-04,627149-2743
10473,13:41:30,2017-11-23,637-25-07,627149-2743
10474,14:49:30,2017-05-24,423-71-02,627149-2743
10475,12:52:25,2016-01-21,359-19-09,627149-2743
10476,5:01:29,2018-12-24,388-26-09,627149-2743
10477,14:20:10,2017-03-30,438-92-04,627149-2743
10478,10:12:45,2018-01-15,734-45-02,627149-2743
10479,15:40:59,2017-07-07,058-36-07,627149-2743
10480,13:06:03,2015-12-02,395-26-03,627149-2743
10481,8:03:12,2015-10-20,058-36-07,627149-2743
10482,6:27:02,2017-12-13,544-37-06,627149-2743
10483,10:53:31,2016-12-07,575-30-00,627149-2743
10484,11:27:43,2018-05-09,233-47-00,627149-2743
10485,15:52:32,2016-03-14,637-25-07,627149-2743
10486,15:44:58,2017-04-11,280-57-09,627149-2743
10487,12:49:09,2015-01-14,058-36-07,627149-2743
10488,13:59:24,2018-11-12,058-36-07,627149-2743
10489,11:43:55,2018-01-09,539-53-08,627149-2743
10490,7:48:35,2016-03-09,254-34-05,627149-2743
10491,17:45:16,2017-10-20,444-37-00,627149-2743
10492,14:26:01,2017-10-05,420-62-02,627149-2743
10493,16:15:20,2017-02-08,734-45-02,627149-2743
10494,9:01:36,2015-04-03,575-30-00,627149-2743
10495,10:03:50,2018-06-20,432-17-03,627149-2743
10496,6:00:56,2018-02-01,423-71-02,627149-2743
10497,14:03:43,2017-06-26,526-35-06,627149-2743
10498,16:18:30,2017-01-19,280-57-09,627149-2743
10499,15:23:18,2015-10-27,854-93-04,627149-2743
10500,8:34:01,2016-04-19,254-34-05,627149-2743
10501,11:43:32,2015-12-02,197-01-01,627149-2743
10502,17:50:04,2018-10-19,575-30-00,627149-2743
10503,9:55:34,2017-07-31,058-36-07,627149-2743
10504,15:05:53,2017-03-03,434-25-04,627149-2743
10505,9:50:59,2017-08-31,801-51-09,627149-2743
10506,8:57:17,2018-03-14,166-44-08,627149-2743
10507,7:41:03,2017-06-01,544-37-06,627149-2743
10508,15:58:34,2016-01-19,605-32-09,627149-2743
10509,13:01:48,2018-04-09,483-78-09,627149-2743
10510,13:34:53,2017-05-12,779-36-04,627149-2743
10511,6:44:18,2015-01-26,779-36-04,627149-2743
10512,10:03:04,2015-07-08,638-65-05,804154-3375
10513,13:14:18,2016-04-19,045-43-06,804154-3375
10514,13:59:22,2017-01-17,051-60-03,804154-3375
10515,16:46:01,2017-11-16,764-41-08,804154-3375
10516,7:23:24,2017-02-24,417-58-03,804154-3375
10517,19:27:39,2016-06-23,051-78-01,804154-3375
10518,6:23:55,2018-10-24,595-31-02,804154-3375
10519,16:30:22,2018-08-23,537-47-02,804154-3375
10520,10:07:47,2015-08-14,469-47-06,804154-3375
10521,14:35:45,2018-01-11,866-11-05,804154-3375
10522,8:15:33,2016-04-01,042-90-05,804154-3375
10523,9:26:27,2016-02-15,496-71-04,804154-3375
10524,12:40:58,2018-05-25,537-47-02,804154-3375
10525,5:12:52,2015-02-06,292-88-01,804154-3375
10526,20:40:00,2018-02-26,607-07-05,804154-3375
10527,13:00:01,2015-04-22,607-07-05,804154-3375
10528,16:19:37,2018-08-10,533-21-02,804154-3375
10529,18:54:57,2017-01-31,239-96-09,804154-3375
10530,18:24:13,2018-04-13,277-76-05,804154-3375
10531,14:03:53,2016-07-05,741-28-06,804154-3375
10532,9:58:48,2016-06-16,691-27-04,804154-3375
10533,12:04:02,2018-09-07,366-30-01,804154-3375
10534,17:04:44,2015-11-18,051-60-03,804154-3375
10535,12:16:11,2017-03-31,794-40-04,804154-3375
10536,14:11:55,2018-12-03,364-05-09,804154-3375
10537,11:47:09,2018-10-01,364-05-09,804154-3375
10538,17:03:12,2017-07-24,400-57-02,804154-3375
10539,6:12:36,2018-09-10,637-70-06,804154-3375
10540,14:24:52,2018-01-23,292-88-01,804154-3375
10541,19:14:20,2018-10-25,045-43-06,804154-3375
10542,12:31:38,2018-03-28,848-01-07,804154-3375
10543,12:05:23,2018-12-07,855-85-07,804154-3375
10544,5:04:39,2016-10-31,638-65-05,804154-3375
10545,11:27:06,2017-09-08,738-08-09,804154-3375
10546,8:08:43,2015-12-31,207-45-08,804154-3375
10547,16:21:14,2015-12-15,207-45-08,804154-3375
10548,9:28:55,2016-09-08,775-56-06,804154-3375
10549,19:44:09,2018-06-12,051-78-01,804154-3375
10550,12:39:34,2017-04-26,742-68-03,804154-3375
10551,19:29:54,2016-11-08,223-68-00,804154-3375
10552,7:33:54,2015-10-02,436-47-00,804154-3375
10553,16:37:22,2018-05-23,207-45-08,804154-3375
10554,11:31:15,2017-03-28,714-68-06,804154-3375
10555,10:57:06,2015-05-26,469-47-06,804154-3375
10556,19:25:45,2016-05-10,815-54-03,804154-3375
10557,11:24:17,2018-05-11,223-68-00,804154-3375
10558,16:34:03,2015-03-31,436-47-00,804154-3375
10559,7:45:35,2017-04-07,421-73-08,804154-3375
10560,6:55:51,2016-08-10,364-18-06,804154-3375
10561,7:55:18,2016-01-21,522-52-01,804154-3375
10562,8:35:49,2016-02-12,347-61-00,804154-3375
10563,18:33:13,2017-11-06,264-51-01,804154-3375
10564,9:06:02,2016-11-25,546-23-00,804154-3375
10565,18:55:03,2017-09-04,207-45-08,804154-3375
10566,7:16:05,2015-12-03,099-27-06,804154-3375
10567,6:06:39,2018-12-03,223-68-00,804154-3375
10568,18:26:21,2015-04-22,691-27-04,804154-3375
10569,9:16:14,2015-01-16,694-11-06,804154-3375
10570,16:35:34,2016-09-15,734-87-07,804154-3375
10571,14:01:15,2017-09-14,649-86-06,804154-3375
10572,14:05:22,2018-11-28,444-11-09,804154-3375
10573,20:12:12,2015-08-10,654-57-01,804154-3375
10574,9:34:07,2018-06-04,855-85-07,804154-3375
10575,5:47:43,2016-03-16,364-18-06,804154-3375
10576,18:39:41,2018-03-06,649-86-06,804154-3375
10577,14:14:10,2015-07-15,714-68-06,804154-3375
10578,18:52:22,2016-04-27,099-27-06,804154-3375
10579,11:44:45,2018-06-12,751-10-04,804154-3375
10580,16:11:30,2015-04-06,421-73-08,804154-3375
10581,8:50:26,2017-02-09,712-19-06,804154-3375
10582,7:51:55,2018-10-12,229-27-03,804154-3375
10583,14:49:06,2016-10-28,039-60-04,804154-3375
10584,20:16:05,2016-09-08,056-14-03,804154-3375
10585,10:54:45,2017-05-17,654-57-01,804154-3375
10586,15:11:54,2016-07-06,741-62-05,804154-3375
10587,9:05:05,2018-12-11,003-44-04,804154-3375
10588,16:08:42,2015-04-22,239-96-09,804154-3375
10589,16:04:39,2016-05-12,292-88-01,804154-3375
10590,10:05:43,2017-10-23,282-66-05,804154-3375
10591,18:49:41,2016-05-31,413-57-05,804154-3375
10592,11:19:32,2016-04-27,741-28-06,804154-3375
10593,9:18:46,2016-03-16,128-81-09,804154-3375
10594,11:06:20,2018-04-27,637-70-06,804154-3375
10595,5:59:22,2016-06-14,406-21-06,804154-3375
10596,13:11:52,2018-06-29,777-64-06,804154-3375
10597,15:08:39,2017-08-29,264-51-01,804154-3375
10598,17:19:19,2018-07-05,529-80-00,804154-3375
10599,5:14:28,2016-04-21,045-43-06,804154-3375
10600,17:13:03,2016-06-24,039-60-04,804154-3375
10601,14:00:35,2016-06-16,347-61-00,804154-3375
10602,14:49:37,2018-04-20,421-73-08,804154-3375
10603,7:14:04,2015-12-16,607-07-05,804154-3375
10604,14:03:50,2015-10-02,777-64-06,804154-3375
10605,16:36:07,2018-08-07,714-68-06,804154-3375
10606,6:06:44,2015-06-26,638-65-05,804154-3375
10607,8:57:46,2015-12-10,649-86-06,804154-3375
10608,10:43:42,2016-08-23,323-51-09,077097-3972
10609,8:17:26,2016-06-02,055-98-03,077097-3972
10610,17:54:07,2016-02-17,546-10-06,077097-3972
10611,12:45:37,2017-09-12,526-08-08,077097-3972
10612,16:20:10,2015-04-10,856-76-06,077097-3972
10613,11:37:04,2015-12-08,278-31-07,077097-3972
10614,11:20:56,2016-02-22,675-29-09,077097-3972
10615,5:33:18,2018-04-03,283-33-00,077097-3972
10616,8:43:14,2017-11-17,681-40-01,077097-3972
10617,5:43:58,2016-06-23,178-71-05,077097-3972
10618,1:36:53,2017-06-26,110-27-01,077097-3972
10619,17:26:49,2016-02-26,720-35-01,077097-3972
10620,8:12:23,2018-01-08,283-33-00,077097-3972
10621,7:04:56,2018-07-19,128-87-02,077097-3972
10622,3:25:57,2018-08-30,711-28-04,077097-3972
10623,10:46:43,2015-05-12,816-84-06,077097-3972
10624,5:09:30,2017-09-08,689-78-01,077097-3972
10625,4:59:54,2018-03-28,420-14-02,077097-3972
10626,11:03:34,2017-06-19,689-78-01,077097-3972
10627,19:54:51,2017-07-06,513-01-07,077097-3972
10628,16:09:09,2016-07-29,869-05-04,077097-3972
10629,10:04:58,2016-12-02,239-33-05,077097-3972
10630,15:23:32,2018-02-12,475-60-01,077097-3972
10631,18:19:33,2017-11-13,347-76-05,077097-3972
10632,19:00:18,2017-07-04,018-72-00,077097-3972
10633,9:31:28,2016-03-18,364-23-06,077097-3972
10634,13:33:00,2017-04-21,308-79-06,077097-3972
10635,19:44:19,2016-05-11,283-44-05,077097-3972
10636,15:52:57,2017-08-18,711-71-06,077097-3972
10637,1:04:43,2017-04-03,681-40-01,077097-3972
10638,16:05:08,2017-07-04,323-51-09,077097-3972
10639,13:24:58,2015-04-17,488-69-00,077097-3972
10640,6:43:25,2016-08-02,513-01-07,077097-3972
10641,7:05:31,2017-10-31,685-75-08,077097-3972
10642,15:32:42,2017-05-30,720-35-01,077097-3972
10643,4:06:01,2015-03-13,451-43-08,077097-3972
10644,9:59:31,2018-09-19,816-84-06,077097-3972
10645,2:03:04,2015-04-10,513-01-07,077097-3972
10646,10:44:05,2015-07-23,810-01-05,077097-3972
10647,6:14:27,2018-12-28,675-29-09,077097-3972
